TP_FUNDO,CNPJ_FUNDO,DENOM_SOCIAL,DT_REG,DT_CONST,CD_CVM,DT_CANCEL,SIT,DT_INI_SIT,DT_INI_ATIV,DT_INI_EXERC,DT_FIM_EXERC,CLASSE,DT_INI_CLASSE,RENTAB_FUNDO,CONDOM,FUNDO_COTAS,FUNDO_EXCLUSIVO,TRIB_LPRAZO,PUBLICO_ALVO,ENTID_INVEST,TAXA_PERFM,INF_TAXA_PERFM,TAXA_ADM,INF_TAXA_ADM,VL_PATRIM_LIQ,DT_PATRIM_LIQ,DIRETOR,CNPJ_ADMIN,ADMIN,PF_PJ_GESTOR,CPF_CNPJ_GESTOR,GESTOR,CNPJ_AUDITOR,AUDITOR,CNPJ_CUSTODIANTE,CUSTODIANTE,CNPJ_CONTROLADOR,CONTROLADOR,INVEST_CEMPR_EXTER,CLASSE_ANBIMA
FI,10787050000114,COMSHELL WA II FUNDO DE INVESTIMENTO EM AÇÕES,2009-11-27,2009-11-25,132535,2016-09-09,CANCELADA,2016-09-09,2009-12-01,2020-12-01,2021-11-30,Ações,2009-11-25,IBrX,Aberto,N,N,N,null,null,0,null,0.3175,null,0,2016-09-20,MARCELO VIEIRA FRANCISCO,62.318.407/0001-19,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,PJ,07.437.241/0001-41,WESTERN ASSET MANAGEMENT COMPANY LIMITADA,57.755.217/0001-29,KPMG AUDITORES INDEPENDENTES LTDA.,62.318.407/0001-19,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,62.318.407/0001-19,S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,N,null
FI,10787156000118,BRADESCO PRIVATE FUNDO DE INVESTIMENTO EM AÇÕES TIBERIUS,2009-12-15,2009-04-09,133590,2011-01-14,CANCELADA,2011-01-14,2010-01-11,null,null,Ações,2010-11-26,Ibovespa,Aberto,N,S,null,null,null,null,null,null,"0,4",0,2011-01-19,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10787185000180,LÚMEN - FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,2009-08-05,2008-08-03,126446,2017-01-20,CANCELADA,2017-01-20,2009-07-06,2021-08-01,2022-07-31,Multimercado,2008-08-03,null,Aberto,N,N,N,null,null,null,null,null,"0,57",0,2017-01-26,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10787516000181,"FUNDO DE INVESTIMENTO EM AÇÕES ""MENDEL""",2009-05-19,2009-04-06,123250,2012-08-14,CANCELADA,2012-08-14,2009-05-19,2021-01-01,2021-12-31,Ações,2009-04-06,Ibovespa,Aberto,N,N,null,null,null,null,null,null,"1,50%",0.64,2012-08-17,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10787670000153,INTEGRADO FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO,2009-06-25,2009-06-25,124621,2024-11-05,CANCELADA,2024-11-05,2009-07-22,2024-07-01,2025-06-30,Multimercado,2009-06-25,DI de um dia,Aberto,S,N,null,Profissional,null,0,null,0.5,null,0,2024-11-06,MARCIO AURELIO DE NOBREGA,06.947.853/0001-11,SAFRA SERVIÇOS DE ADMINISTRAÇÃO FIDUCIÁRIA LTDA.,PJ,62.180.047/0001-31,SAFRA ASSET MANAGEMENT LTDA.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,Multimercados Livre
FI,10787707000143,MANAGER POLLUX AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,2009-07-02,2009-07-02,125377,2018-01-11,CANCELADA,2018-01-11,2009-09-29,2021-07-01,2022-06-30,Ações,2009-07-02,Ibovespa,Aberto,S,N,null,null,null,0,null,3.5,null,0,2018-01-16,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10787718000123,TIGA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2009-08-17,2009-08-17,126985,2014-04-28,CANCELADA,2014-04-28,2009-08-20,2021-07-01,2022-06-30,Multimercado,2009-08-17,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"0,35",0,2014-04-24,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10787728000169,SAGESA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2009-07-23,2009-07-20,125920,2013-05-08,CANCELADA,2013-05-08,2009-08-07,2021-07-01,2022-06-30,Multimercado,2009-07-20,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"0,50",0,2013-05-16,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10787738000102,SAFRA TENDÊNCIAS FUNDO DE INVESTIMENTO MULTIMERCADO,2009-07-20,2009-07-20,125865,2010-08-11,CANCELADA,2010-08-11,2009-07-24,2021-07-01,2022-06-30,Multimercado,2009-07-20,DI de um dia,Aberto,N,N,S,null,null,20,null,2,null,0,2010-08-20,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10787741000118,SAFRA PRÁTICO FUNDO DE INVESTIMENTO EM COTAS DE FI RENDA FIXA CURTO PRAZO - APLICAÇÃO AUTOMATICA,2009-09-09,2009-09-01,127957,2024-11-22,CANCELADA,2024-11-22,2009-10-15,2024-07-01,2025-06-30,Renda Fixa,2016-04-11,DI de um dia,Aberto,S,N,N,Público Geral,null,0,null,1.25,null,0,2024-11-22,MARCIO AURELIO DE NOBREGA,06.947.853/0001-11,SAFRA SERVIÇOS DE ADMINISTRAÇÃO FIDUCIÁRIA LTDA.,PJ,62.180.047/0001-31,SAFRA ASSET MANAGEMENT LTDA.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,Renda Fixa Duração Baixa Soberano
FI,10787753000142,LUXURY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2009-08-27,2009-08-27,127485,2014-02-10,CANCELADA,2014-02-10,2009-09-22,2021-07-01,2022-06-30,Multimercado,2009-08-27,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"0,50",0,2014-02-06,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10787757000120,IMPERADOR FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2009-08-27,2009-08-24,127477,2014-02-25,CANCELADA,2014-02-25,2009-11-05,2021-10-01,2022-09-30,Multimercado,2009-08-24,DI de um dia,Aberto,N,N,S,null,null,null,null,null,"0,20",0,2014-02-21,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10787808000114,CASTELO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2009-10-26,2009-10-21,131130,2022-01-28,CANCELADA,2022-01-28,2009-11-05,2021-10-01,2022-09-30,Multimercado,2009-10-21,DI de um dia,Aberto,N,N,S,Profissional,null,0,null,0.15,null,0,2022-02-08,LUIZ ANTONIO NAVARRO LIMA,06.947.853/0001-11,SAFRA SERVIÇOS DE ADMINISTRAÇÃO FIDUCIÁRIA LTDA.,PJ,62.180.047/0001-31,SAFRA ASSET MANAGEMENT LTDA.,49.928.567/0001-11,DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,null
FI,10787815000116,BETAMAX FUNDO DE INTESTIMENTO EM AÇÕES,2009-10-23,2009-10-16,131008,2010-10-18,CANCELADA,2010-10-18,2009-11-05,null,null,Ações,2009-10-16,Ibovespa,Aberto,N,N,N,null,null,null,null,null,"1,00",0,2010-10-27,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10787838000120,CSHG CLP FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,2009-11-23,2009-11-23,132250,2016-03-04,CANCELADA,2016-03-04,2009-11-30,2021-10-01,2022-09-30,Multimercado,2015-01-28,DI de um dia,Fechado,N,N,S,null,null,null,null,null,"0,6",0,2016-03-11,AECTO ANTONIO DE CAMPOS PINTO,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,68.328.632/0001-12,CREDIT SUISSE HEDGING-GRIFFO WEALTH MANAGEMENT S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,S,null
FI,10787854000113,SAFRA MIX VI FIC FI MULTIMERCADO,2009-11-25,2009-11-24,132365,2011-05-19,CANCELADA,2011-05-19,2009-12-09,null,null,Multimercado,2009-11-24,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"2,50",7587872.92,2011-05-18,LUIZ ANTONIO PEREIRA LAMBOGLIA,43.826.833/0001-19,TURMALINA GESTÃO E ADMINISTRAÇÃO DE RECURSOS S.A.,PJ,03.017.677/0001-20,BANCO J. SAFRA S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,null
FI,10787859000146,MANAGER NEO MULTI ESTRATÉGIA 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,2009-11-30,2009-11-27,132616,2013-04-01,CANCELADA,2013-04-01,2009-12-29,2021-10-01,2022-09-30,Multimercado,2009-11-27,DI de um dia,Aberto,S,N,S,null,null,null,null,2.3,null,0,2013-04-16,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10787863000104,PRECIOSA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2009-11-30,2009-11-27,132624,2025-02-18,CANCELADA,2025-02-18,2009-12-04,2024-10-01,2025-09-30,Multimercado,2009-11-27,DI de um dia,Aberto,S,N,null,Profissional,null,0,null,0.3,null,0,2025-02-19,MARCIO AURELIO DE NOBREGA,06.947.853/0001-11,SAFRA SERVIÇOS DE ADMINISTRAÇÃO FIDUCIÁRIA LTDA.,PJ,62.180.047/0001-31,SAFRA ASSET MANAGEMENT LTDA.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,Multimercados Livre
FI,10787868000137,MALU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2009-12-04,2009-12-02,132934,2012-01-13,CANCELADA,2012-01-13,2009-12-11,2021-10-01,2022-09-30,Multimercado,2009-12-02,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"0,40",0,2012-01-18,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10787874000194,SAFRA MICRO CAP 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE FUNDO DE INVESTIMENTO EM AÇÕES,2009-12-10,2009-12-08,133191,2016-03-18,CANCELADA,2016-03-18,2009-12-18,2021-10-01,2022-09-30,Ações,2009-12-08,DI de um dia,Aberto,S,N,N,null,null,20,null,3,null,0,2016-03-18,LUIZ ANTONIO PEREIRA LAMBOGLIA,43.826.833/0001-19,TURMALINA GESTÃO E ADMINISTRAÇÃO DE RECURSOS S.A.,PJ,62.180.047/0001-31,SAFRA ASSET MANAGEMENT LTDA.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,58.160.789/0001-28,BANCO SAFRA S/A,58.160.789/0001-28,BANCO SAFRA S/A,N,null
FI,10789233000179,CÓRSEGA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO,2009-08-10,2009-07-30,126721,2011-07-04,CANCELADA,2011-07-04,2009-09-16,2021-07-01,2022-06-30,Multimercado,2009-07-30,OUTROS,Aberto,S,N,N,null,null,null,null,null,"0,25",0,2011-07-15,LUIZA CAVALLEIRO DE MACEDO WEHLING GASPARIAN,33.868.597/0001-40,CITIBANK DTVM SA,PJ,33.479.023/0001-80,BANCO CITIBANK SA,57.755.217/0001-29,KPMG AUDITORES INDEPENDENTES LTDA.,33.868.597/0001-40,CITIBANK DTVM SA,33.868.597/0001-40,CITIBANK DTVM SA,N,null
FI,10789242000160,27 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2009-09-15,2009-09-09,128252,2011-03-18,CANCELADA,2011-03-18,2009-09-16,null,null,Multimercado,2009-09-09,OUTROS,Aberto,S,N,N,null,null,null,null,null,"0,50",0,2011-03-28,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789251000150,PROSPÉRITÉ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO,2009-08-18,2009-08-07,127043,2011-10-20,CANCELADA,2011-10-20,2009-09-28,2021-07-01,2022-06-30,Multimercado,2009-08-07,OUTROS,Aberto,S,N,N,null,null,null,null,null,"0,45",0,2011-10-24,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789263000185,MONTECRISTO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,2009-07-30,2009-07-24,126128,2020-06-17,CANCELADA,2020-06-17,2009-08-04,2021-07-01,2022-06-30,Multimercado,2009-07-24,Não se aplica,Aberto,N,S,S,null,null,0,null,0.5,null,0,2020-07-29,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789699000174,CSHG VALE PLUS FUNDO DE INVESTIMENTO MULTIMERCADO,2009-07-01,2009-07-01,125156,2010-05-06,CANCELADA,2010-05-06,2009-08-18,null,null,Multimercado,2009-07-01,OUTROS,Aberto,N,N,S,null,null,null,null,null,1,0,2010-05-04,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789716000173,CSHG TOP SOBERANO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO REFERENCIADO DI,2009-07-01,2009-07-01,125172,2011-03-28,CANCELADA,2011-03-28,2009-08-28,null,null,Referenciado,2009-08-21,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"mínimo de R$ 40.000,00 aa: - 0,4% aa, PL entre R$ 5.000.000,01  e R$ 30.000.000,00 - 0,3% aa PL entre R$ 30.000.000,00 e R$ 50.000.000,00 0,2% aa PL entre R$ 50.000.000,00 e R$ 100.000.000,00 0,10%aa PL acima R$ 100.000.000,00",0,2011-03-25,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789726000109,SKOPOS SABIÁ  FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES,2009-07-01,2009-07-01,125180,2011-12-19,CANCELADA,2011-12-19,2009-09-14,2021-07-01,2022-06-30,Ações,2009-08-24,OUTROS,Aberto,S,N,null,null,null,20,"APROPRIAÇÃO SEMESTRAL, VENCMETO 30/06 E 31/12",null,1,0,2011-12-27,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789734000155,CSHG GENGIBRE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2009-07-01,2009-07-01,125199,2011-09-09,CANCELADA,2011-09-09,2009-08-28,2021-07-01,2022-06-30,Multimercado,2009-07-01,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"mínimo de R$ 25.000,00 aa: - 0,4% aa, PL entre R$ 5.000.000,01  e R$ 30.000.000,00 - 0,3% aa PL entre R$ 30.000.000,00 e R$ 50.000.000,00 0,2% aa PL entre R$ 50.000.000,00 e R$ 100.000.000,00 0,10%aa PL acima R$ 100.000.000,00",0,2011-09-13,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789740000102,CSHG FIX DINÂMICO PLUS MASTER FUNDO DE INVESTIMENTO MULTIMERCADO,2009-08-05,2009-08-05,126560,2012-06-01,CANCELADA,2012-06-01,2009-09-01,2021-07-01,2022-06-30,Multimercado,2009-08-05,DI de um dia,Aberto,N,N,S,null,null,null,null,0.4,null,0,2012-06-06,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789749000113,CSHG FIX DINÂMICO PLUS PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2009-08-05,2009-08-05,126527,2012-04-23,CANCELADA,2012-04-23,2009-09-01,2021-07-01,2022-06-30,Multimercado,2009-08-05,DI de um dia,Aberto,S,N,S,null,null,null,null,0.8,null,0,2012-04-27,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789760000183,CSHG LMP FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES,2009-08-05,2009-08-05,126543,2021-11-29,CANCELADA,2021-11-29,2009-10-26,2021-07-01,2022-06-30,Ações,2009-09-09,Índice Geral de Preços-Mercado (IGP-M),Aberto,S,N,null,Qualificado,null,20,20% que exceder o IGPM + 6%. Paga Anualmente.,1.3,null,0,2021-12-07,AECTO ANTONIO DE CAMPOS PINTO,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,23.862.803/0001-50,VELT PARTNERS INVESTIMENTOS LTDA,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,10789781000107,CSHG TARGET YIELD CAPITAL PROTEGIDO FUNDO DE INVESTIMENTO MULTIMERCADO,2009-08-19,2009-08-19,127094,2009-10-19,CANCELADA,2009-10-19,null,null,null,Multimercado,2009-08-19,DI de um dia,Aberto,N,N,S,null,null,null,null,1.5,null,0,2009-10-09,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789837000115,SIGMAI 3 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2009-08-19,2009-08-19,127108,2011-02-02,CANCELADA,2011-02-02,2009-10-01,null,null,Multimercado,2009-08-19,DI de um dia,Aberto,S,N,S,null,null,null,null,null,"0,55% ao ano, quando o PL do Fundo estiver entre R$ 5 milhões e R$ 10 milhões0,45% ao ano, quando o PL do Fundo estiver entre R$ 10 milhões e R$ 30 milhões.0,35% ao ano, quando o PL estiver entre R$ 30 milhões e R$ 50 milhões0,30% ao ano, quando o PL do Fundo estiver entre R$ 50 milhões e R$ 100 milhões0,25% ao ano, quando o PL do Fundo ultrapassar R$100 milhões.",38187832.99,2011-01-31,ROBERTA ANCHIETA DA SILVA,62.418.140/0001-31,INTRAG DTVM LTDA.,PJ,04.920.763/0001-01,PRAGMA GESTÃO DE PATRIMÔNIO LTDA,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,10789845000161,CSHG CFO II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,2009-08-21,2009-08-21,127175,2010-03-04,CANCELADA,2010-03-04,2009-09-30,null,null,Ações,2010-03-02,Ibovespa,Aberto,S,N,S,null,null,null,null,null,"mínimo de R$ 25.000,00 aa: - 0,4% aa, PL entre R$ 5.000.000,01  e R$ 30.000.000,00 - 0,3% aa PL entre R$ 30.000.000,00 e R$ 50.000.000,00 0,2% aa PL entre R$ 50.000.000,00 e R$ 100.000.000,00 0,10%aa PL acima R$ 100.000.000,00",0,2010-03-03,AECTO ANTONIO DE CAMPOS PINTO,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,68.328.632/0001-12,CREDIT SUISSE HEDGING-GRIFFO WEALTH MANAGEMENT S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,10789861000154,BB RENDA FIXA LP DISTRIBUIÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2009-05-15,2009-04-27,123013,2011-12-14,CANCELADA,2011-12-14,2010-09-24,2021-07-01,2022-06-30,Renda Fixa,2009-04-27,DI de um dia,Aberto,S,N,S,null,null,null,null,0.25,null,0,2011-12-20,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789869000110,BB MULTIMERCADO LP TRADE DISTRIBUIÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2009-05-15,2009-04-28,123064,2011-07-22,CANCELADA,2011-07-22,null,null,null,Multimercado,2009-04-28,DI de um dia,Aberto,S,N,S,null,null,null,null,0.7,null,null,null,AGUINALDO BARBIERI,30.822.936/0001-69,BB GESTAO DE RECURSOS DTVM S.A,PJ,30.822.936/0001-69,BB GESTAO DE RECURSOS DTVM S.A,57.755.217/0001-29,KPMG AUDITORES INDEPENDENTES LTDA.,30.822.936/0001-69,BB GESTAO DE RECURSOS DTVM S.A,30.822.936/0001-69,BB GESTAO DE RECURSOS DTVM S.A,N,null
FI,10789876000112,CSHG IBOVESPA RANGE CAPITAL PROTEGIDO FUNDO DE INVESTIMENTO MULTIMERCADO,2009-08-31,2009-08-31,127680,2010-04-26,CANCELADA,2010-04-26,2009-10-14,null,null,Multimercado,2009-08-31,Ibovespa,Aberto,N,N,S,null,null,null,null,1,null,0,2010-04-28,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789887000100,BB RENDA FIXA LP PRE-FIXADO DISTRIBUIÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2009-05-15,2009-04-28,123030,2014-07-01,CANCELADA,2014-07-01,2009-09-17,2021-07-01,2022-06-30,Renda Fixa,2009-04-28,DI de um dia,Aberto,S,N,S,null,null,null,null,0.8,null,0,2014-07-09,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789894000102,BB RENDA FIXA REFERENCIADO DI LP DISTRIBUIÇÃO FIC FI,2009-05-15,2009-04-28,123021,2018-11-13,CANCELADA,2018-11-13,2009-11-23,2021-04-01,2022-03-31,Renda Fixa,2016-05-31,DI de um dia,Aberto,S,N,S,null,null,0,null,0.15,null,0,2018-11-12,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789910000159,BB AÇÕES DIVIDENDOS DISTRIBUIÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,2009-05-15,2009-04-28,123056,2012-10-22,CANCELADA,2012-10-22,2011-04-13,2021-10-01,2022-09-30,Ações,2009-04-28,Ibovespa,Aberto,S,N,S,null,null,null,null,2.5,null,0,2012-10-19,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789912000148,ALFA FEAG - FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR - IP,2009-08-31,2009-08-31,127698,2022-06-28,CANCELADA,2022-06-28,2009-11-18,2022-07-01,2023-06-30,Multimercado,2009-08-31,DI de um dia,Aberto,N,N,N,Profissional,null,0,null,0.5,null,0,2022-07-01,ADILSON AUGUSTO MARTINS JÚNIOR,60.770.336/0001-65,BANCO ALFA DE INVESTIMENTO S.A.,PJ,60.770.336/0001-65,BANCO ALFA DE INVESTIMENTO S.A.,57.755.217/0001-29,KPMG AUDITORES INDEPENDENTES LTDA.,60.746.948/0001-12,BANCO BRADESCO S.A.,60.746.948/0001-12,BANCO BRADESCO S.A.,S,null
FI,10789916000126,CSHG ALLOCATION KONDOR KR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,2009-08-31,2009-08-31,127701,2018-07-10,CANCELADA,2018-07-10,2009-10-09,2021-07-01,2022-06-30,Multimercado,2009-08-31,DI de um dia,Aberto,S,N,S,null,null,null,null,0,null,0,2018-07-11,AECTO ANTONIO DE CAMPOS PINTO,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,68.328.632/0001-12,CREDIT SUISSE HEDGING-GRIFFO WEALTH MANAGEMENT S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,10789922000183,BB RENDA FIXA LP INDICE DE PREÇO DISTRIBUIÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FI,2009-05-15,2009-04-27,123048,2015-09-17,CANCELADA,2015-09-17,2009-09-17,2021-07-01,2022-06-30,Renda Fixa,2009-04-27,Índice de Mercado Andima todas NTN-B,Aberto,S,N,S,null,null,null,null,0.7,null,0,2015-09-17,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789924000172,CSHG 657 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO,2009-08-31,2009-08-31,127710,2011-04-20,CANCELADA,2011-04-20,2009-10-07,null,null,Multimercado,2009-08-31,DI de um dia,Aberto,N,N,S,null,null,null,null,null,"0,30% (trinta centésimos por cento) ao ano, quando o Patrimônio Líquido do FUNDO igual ou inferior a R$ 30.000.000,00 (trinta milhões de reais) 0,20% (vinte centésimos por cento) ao ano, quando o Patrimônio Líquido do FUNDO estiver entre R$ 30.000.000,01 (trinta milhões de reais e um centavo) e R$ 50.000.000,00 (cinqüenta milhões de reais) 0,10% (dez centésimos por cento) ao ano, quando o Patrim",0,2011-04-18,null,null,null,null,null,null,null,null,null,null,null,null,N,null
FI,10789930000120,CSHG ALLOCATION ADVIS MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,2009-09-09,2009-09-09,127965,2011-05-13,CANCELADA,2011-05-13,2009-09-14,null,null,Multimercado,2009-09-09,DI de um dia,Aberto,S,N,S,null,null,null,null,0,null,0,2011-05-11,AECTO ANTONIO DE CAMPOS PINTO,61.809.182/0001-30,UBS (BRASIL) CORRETORA DE VALORES S.A,PJ,68.328.632/0001-12,CREDIT SUISSE HEDGING-GRIFFO WEALTH MANAGEMENT S.A.,61.562.112/0001-20,PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.,60.701.190/0001-04,ITAU UNIBANCO S.A.,60.701.190/0001-04,ITAU UNIBANCO S.A.,N,null
FI,10789933000163,CSHG ALLOCATION BBM EQUITY HEDGE FUNDO DE INVEST COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO,2009-09-08,2009-09-08,127914,2012-06-18,CANCELADA,2012-06-18,2009-09-14,2021-07-01,2022-06-30,Multimercado,2009-09-08,DI de um dia,Aberto,S,N,S,null,null,null,null,0,null,0,2012-06-21,null,null,null,null,null,null,null,null,null,null,null,null,N,null
